regime,environment,model,n,rmse,mae,r2,correlation
CV-E-B7,2019-ILH1,Thermal,448,4.147236678510864,3.8190125352310877,-5.032690049270284,0.20012083658921279
CV-E-B7,2019-ILH1,Thermal+water-MK,448,2.5536278214496972,2.1657387965898285,-1.2872233362318672,0.2179669646121173
CV-E-B7,2019-ILH1,Vegetative,448,4.24151430799048,3.9231028858246497,-5.310085495810437,0.21838082524949382
CV-E-B7,2019-ILH1,Water-soil,448,2.758882082995567,2.3739838611422215,-1.6696827072150628,0.2284893731328495
CV-E-B7,2019-INH1,All-nonleaky,440,3.85288066463213,3.5460766994367656,-5.140678073196719,0.13018619870402115
CV-E-B7,2019-INH1,B6R-all-EC-reference,440,3.852848018082026,3.5459129448868723,-5.140574010225394,0.12901147957630776
CV-E-B7,2019-INH1,Canopy-growth,440,3.7092419311397298,3.3881250264038263,-4.691353163913597,0.09112024272442404
CV-E-B7,2019-INH1,Grain-fill-maturity,440,3.808242026320943,3.48904754036434,-4.999213214546898,0.08967548105759561
CV-E-B7,2019-INH1,Process-MK,440,2.054829090274699,1.670828020641418,-0.7466127462444809,0.12972014954425093
CV-E-B7,2019-INH1,Reproductive-transition,440,4.363639254861561,4.082944425307521,-6.876674417864501,0.09657558714859199
CV-E-B7,2019-INH1,Stage-MK,440,2.9462275776479734,2.5783600221292264,-2.590689031173322,0.12561634839429917
CV-E-B7,2019-INH1,Thermal,440,3.5204548944714675,3.1764709273116787,-4.126757589504802,0.07559879495516192
CV-E-B7,2019-INH1,Thermal+water-MK,440,2.7987999320879333,2.420280575389035,-2.2403276281370155,0.11699836664127787
CV-E-B7,2019-INH1,Vegetative,440,4.36763286654354,4.086906348213183,-6.891098512801706,0.09654872586793663
CV-E-B7,2019-INH1,Water-soil,440,3.9021032478296003,3.599008015842492,-5.298581122653214,0.13834239337467008
CV-E-B7,2019-MIH1,All-nonleaky,454,1.7777766043139056,1.41905048609146,-0.011106695475232353,0.07580752276015774
CV-E-B7,2019-MIH1,B6R-all-EC-reference,454,1.7820087924562842,1.4180948877996593,-0.015926521877549726,0.07564753720238171
CV-E-B7,2019-MIH1,Canopy-growth,454,2.1336219018972167,1.755406701968172,-0.4563894851415715,0.0669306302167069
CV-E-B7,2019-MIH1,Grain-fill-maturity,454,1.8842872922535832,1.5304445883197575,-0.1358915050534677,0.04815950763966331
CV-E-B7,2019-MIH1,Process-MK,454,2.1362888106161995,1.675334096830592,-0.46003257227039707,0.07445587350969395
CV-E-B7,2019-MIH1,Reproductive-transition,454,1.8719515876392288,1.4640940562159366,-0.12106769715918153,0.06468351633868819
CV-E-B7,2019-MIH1,Stage-MK,454,3.29929093902111,2.896253145786662,-2.482441597491024,0.08338546389720045
CV-E-B7,2019-MIH1,Thermal,454,1.980772423516193,1.5402314980926317,-0.2551966611805343,0.08414755979808104
CV-E-B7,2019-MIH1,Thermal+water-MK,454,1.8462960005838074,1.4492725372953636,-0.09054921888906198,0.08473218787560842
CV-E-B7,2019-MIH1,Vegetative,454,1.9450047743107364,1.5899825443818834,-0.21027470510826296,0.08744317213889627
CV-E-B7,2019-MIH1,Water-soil,454,1.8567988667556594,1.5071812909903328,-0.10299193759241976,0.09448152250007184
CV-E-B7,2019-MNH1,All-nonleaky,1001,3.434720629703166,3.0484638493828125,-2.527212345398189,-0.057505575217632325
CV-E-B7,2019-MNH1,B6R-all-EC-reference,1001,3.4176753501035466,3.027750538138507,-2.492290647592467,-0.06779174657226333
CV-E-B7,2019-MNH1,Canopy-growth,1001,4.329826829276045,4.003213953501189,-4.605183347160011,-0.016110132494156253
CV-E-B7,2019-MNH1,Grain-fill-maturity,1001,2.589392928765255,2.147224519703733,-1.0046782759175352,-0.1703461517913056
CV-E-B7,2019-MNH1,Process-MK,1001,4.0782315338990545,3.6993906730688964,-3.9727030482401773,-0.13470338067085322
CV-E-B7,2019-MNH1,Reproductive-transition,1001,3.3828664762919383,2.996867390132329,-2.4215152598421823,-0.030332007778319982
CV-E-B7,2019-MNH1,Stage-MK,1001,7.6089196062598985,7.372270111316931,-16.309908002104795,-0.10073635880909704
CV-E-B7,2019-MNH1,Thermal,1001,2.854335595411663,2.437982950985228,-1.435896524114193,-0.0703154645412022
CV-E-B7,2019-MNH1,Thermal+water-MK,1001,2.915025042369965,2.4906419913990354,-1.5405827723716783,-0.10877342074158644
CV-E-B7,2019-MNH1,Vegetative,1001,3.9436309949379083,3.5731577674535115,-3.6498753550724317,-0.062140779225845516
CV-E-B7,2019-MNH1,Water-soil,1001,2.8298855374372867,2.423434991062862,-1.394343787912058,-0.04681821968700316
CV-E-B7,2019-MOH1,All-nonleaky,515,3.373845007170458,2.9610258693243563,-2.447612474535408,-0.07795208596766294
CV-E-B7,2019-MOH1,B6R-all-EC-reference,515,3.4176825702456877,3.0042537613389433,-2.5377866252860826,-0.07238840846239826
CV-E-B7,2019-MOH1,Canopy-growth,515,2.3595784284753,2.0141138200643423,-0.6863084758043818,-0.125302666788458
CV-E-B7,2019-MOH1,Grain-fill-maturity,515,2.6531302753294437,2.2657710864016614,-1.1319908648589245,-0.08414829641354757
CV-E-B7,2019-MOH1,Process-MK,515,3.7279264365933993,3.317433486129315,-3.2092319303653323,-0.16316713957661985
CV-E-B7,2019-MOH1,Reproductive-transition,515,3.1455378959165037,2.7343118477601793,-1.9968018769592337,-0.10691891675383206
CV-E-B7,2019-MOH1,Stage-MK,515,4.654672875394063,4.2651746090379525,-5.562155509092376,-0.15954836841536085
CV-E-B7,2019-MOH1,Thermal,515,3.072947867623051,2.6564563833006436,-1.8600825856053786,-0.08269556981618792
CV-E-B7,2019-MOH1,Thermal+water-MK,515,4.170155232365294,3.768969008229317,-4.267112954685124,-0.14387010882827445
CV-E-B7,2019-MOH1,Vegetative,515,3.6374451324406953,3.22463702272597,-3.007385208139344,-0.08593834179281575
CV-E-B7,2019-MOH1,Water-soil,515,4.298603686854483,3.900746201118178,-4.596583687358624,-0.09836410828664122
CV-E-B7,2019-NEH1,All-nonleaky,308,2.681477642479266,2.2354267405800807,-0.5124561268746197,0.14192734636034485
CV-E-B7,2019-NEH1,B6R-all-EC-reference,308,2.6772556744089115,2.231397296294279,-0.5076971727973059,0.14179253460268854
CV-E-B7,2019-NEH1,Canopy-growth,308,2.980163951293782,2.522167205688004,-0.8681628830182975,0.12514706433721706
CV-E-B7,2019-NEH1,Grain-fill-maturity,308,2.608729387734734,2.1597501185225605,-0.4315037374241435,0.12743467721363302
CV-E-B7,2019-NEH1,Process-MK,308,3.431960499137291,2.9703606089059034,-1.4775303663953494,0.15168337627774536
CV-E-B7,2019-NEH1,Reproductive-transition,308,2.5637555336156166,2.1163026138393137,-0.3825716475027934,0.13523870056569054
CV-E-B7,2019-NEH1,Stage-MK,308,3.1997071198777536,2.7420618569511417,-1.1535496079389391,0.13511334171767306
CV-E-B7,2019-NEH1,Thermal,308,2.6754170486547584,2.2266023036538543,-0.5056270388160133,0.1437793937722386
CV-E-B7,2019-NEH1,Thermal+water-MK,308,3.961981442987639,3.5007641405476515,-2.3018648967586928,0.1437753135921597
CV-E-B7,2019-NEH1,Vegetative,308,4.274034822514969,3.807152879334136,-2.8424704604811852,0.12546469982983527
CV-E-B7,2019-NEH1,Water-soil,308,3.816472609960873,3.3499325548853554,-2.0637880984706674,0.13298277137125952
CV-E-B7,2019-NEH2,All-nonleaky,170,1.6794098416757588,1.3432787387399074,-0.261768708465447,0.24346231041760405
CV-E-B7,2019-NEH2,B6R-all-EC-reference,170,1.7080412846379835,1.3727167237891351,-0.3051580079997951,0.24291831967600844
CV-E-B7,2019-NEH2,Canopy-growth,170,1.5619345193928411,1.2303697793768162,-0.09142025969046208,0.25828662028001664
CV-E-B7,2019-NEH2,Grain-fill-maturity,170,1.5660674004236772,1.2335139582715084,-0.09720370029520331,0.2593888458775816
CV-E-B7,2019-NEH2,Process-MK,170,2.5736782497258672,2.244438543602346,-1.9632948730933992,0.22831804192532168
CV-E-B7,2019-NEH2,Reproductive-transition,170,2.321770710301863,1.993445377569056,-1.4115985902827433,0.23889473425423433
CV-E-B7,2019-NEH2,Stage-MK,170,2.0062652364451137,1.679085011216822,-0.8007070336870099,0.2262314232660761
CV-E-B7,2019-NEH2,Thermal,170,1.7528700741726015,1.4152633703115656,-0.37456669891585337,0.21319075178302602
CV-E-B7,2019-NEH2,Thermal+water-MK,170,3.273932925097275,2.9698911815364535,-3.795191105728911,0.22758009446558553
CV-E-B7,2019-NEH2,Vegetative,170,2.542052443786944,2.2072763081294866,-1.8909153627669695,0.2184827365850682
CV-E-B7,2019-NEH2,Water-soil,170,2.451679773414045,2.1211969258700276,-1.6890188906238346,0.2466609742695211
CV-E-B7,2019-NEH2L,All-nonleaky,174,2.394520346213981,1.8150044998508859,-0.2239644376592569,0.14076478056222783
CV-E-B7,2019-NEH2L,B6R-all-EC-reference,174,2.370395241172109,1.7983677708439039,-0.199425477209767,0.1399080862786583
CV-E-B7,2019-NEH2L,Canopy-growth,174,2.3081208318493425,1.750514663436419,-0.13723133546305877,0.1720293173440794
CV-E-B7,2019-NEH2L,Grain-fill-maturity,174,2.6233102508698822,1.995561831192693,-0.46903129922536424,0.16106737983205138
CV-E-B7,2019-NEH2L,Process-MK,174,2.2372711295749093,1.7902239366397859,-0.06848633717018049,0.1485754183987624
CV-E-B7,2019-NEH2L,Reproductive-transition,174,3.24091826519538,2.629797819835687,-1.2421666738588932,0.16906684068495284
CV-E-B7,2019-NEH2L,Stage-MK,174,5.709498338051698,5.360411664590939,-5.958692377961643,0.1543924514943851
CV-E-B7,2019-NEH2L,Thermal,174,2.5732949136699514,1.9517256525713944,-0.41354897344542696,0.14766827539740046
CV-E-B7,2019-NEH2L,Thermal+water-MK,174,2.1582835431411023,1.7018604826518264,0.005628347678036105,0.15671846406746473
CV-E-B7,2019-NEH2L,Vegetative,174,2.4496734316216835,1.9778852618883778,-0.2809970227222145,0.12501139940064462
CV-E-B7,2019-NEH2L,Water-soil,174,2.2462792553706667,1.7115110157062512,-0.07710794438573365,0.16214203609717995
CV-E-B7,2019-NYH1,All-nonleaky,201,2.7547129164818767,2.4075783837634384,-2.7832910038703296,0.16637014628438748
CV-E-B7,2019-NYH1,B6R-all-EC-reference,201,2.7648742819509287,2.4178262121189142,-2.8112534865054406,0.1625000804972192
CV-E-B7,2019-NYH1,Canopy-growth,201,1.4715740308078011,1.1213731174767767,-0.07964576924553302,0.18074470704933443
CV-E-B7,2019-NYH1,Grain-fill-maturity,201,2.337750814373133,1.9509592214457911,-1.7246673708231208,0.09562965472272991
CV-E-B7,2019-NYH1,Process-MK,201,1.4216665617713473,1.115061407104281,-0.007656601522259443,0.11416018259019915
CV-E-B7,2019-NYH1,Reproductive-transition,201,2.258153698172393,1.8839385580196137,-1.5422839372782375,0.1894235284753958
CV-E-B7,2019-NYH1,Stage-MK,201,2.4441373144410656,2.064631627517724,-1.9782987540658223,0.1563134984570713
CV-E-B7,2019-NYH1,Thermal,201,2.6635996013809438,2.3081334250623757,-2.5371619081345407,0.1728434369935031
CV-E-B7,2019-NYH1,Thermal+water-MK,201,2.7735654581617726,2.427348548268482,-2.8352519284582405,0.1890509005280528
CV-E-B7,2019-NYH1,Vegetative,201,1.537335908759443,1.1661102214190502,-0.17829653318488314,0.1840209528523999
CV-E-B7,2019-NYH1,Water-soil,201,2.9093340834014088,2.5717661497067863,-3.219920280039708,0.17616069390029618
CV-E-B7,2019-NYH2,All-nonleaky,402,3.335195767049316,2.943066183332189,-2.4001376258983327,0.07278123384498847
CV-E-B7,2019-NYH2,B6R-all-EC-reference,402,3.2538742767820112,2.8587767978983734,-2.2363491705052647,0.07401318711588545
CV-E-B7,2019-NYH2,Canopy-growth,402,4.1352874524473116,3.7808328906449917,-4.227153354118177,0.06745268679436589
CV-E-B7,2019-NYH2,Grain-fill-maturity,402,3.088476787141955,2.68452340037134,-1.915697855343368,0.055047085686275
CV-E-B7,2019-NYH2,Process-MK,402,4.4261505239106,4.082273335835131,-4.988336449832299,0.051250527046892945
CV-E-B7,2019-NYH2,Reproductive-transition,402,2.4792095360358193,2.077764032254603,-0.8787989193526227,0.06606527568607252
CV-E-B7,2019-NYH2,Stage-MK,402,2.1752176272044648,1.788960631438516,-0.44630291738134265,0.055332346021758336
CV-E-B7,2019-NYH2,Thermal,402,3.238479038257515,2.837298334922903,-2.2057969765461656,0.06328406068288148
CV-E-B7,2019-NYH2,Thermal+water-MK,402,3.550605713751284,3.161141183013884,-2.853529868607333,0.060597808589599636
CV-E-B7,2019-NYH2,Vegetative,402,4.258744579487805,3.9093215092237887,-4.5439208582930295,0.07486760577109614
CV-E-B7,2019-NYH2,Water-soil,402,3.7157737060541463,3.3409639357100875,-3.2203877006128003,0.06744217748168907
CV-E-B7,2019-NYH3,All-nonleaky,573,2.8425407443963926,2.3720050561402553,-0.870816811397018,0.10721093302494296
CV-E-B7,2019-NYH3,B6R-all-EC-reference,573,2.8457341233629174,2.3750329254929587,-0.8750226141550226,0.1056977478055731
CV-E-B7,2019-NYH3,Canopy-growth,573,2.7425115381322134,2.276980305561067,-0.7414651734237314,0.09512738652647923
CV-E-B7,2019-NYH3,Grain-fill-maturity,573,2.958647144647884,2.4843180097182724,-1.0267688150840426,0.09888503543627895
CV-E-B7,2019-NYH3,Process-MK,573,2.592982028865368,2.131692029719292,-0.5567428529494243,0.10853223333838213
CV-E-B7,2019-NYH3,Reproductive-transition,573,2.3699523532285327,1.9126115200331317,-0.30046029334153124,0.10159207263698562
CV-E-B7,2019-NYH3,Stage-MK,573,2.1237654750346895,1.6715009938662866,-0.04431371041096144,0.10454407242391489
CV-E-B7,2019-NYH3,Thermal,573,3.3658489195425325,2.884674009318719,-1.6230532265902782,0.09137688570290158
CV-E-B7,2019-NYH3,Thermal+water-MK,573,3.03035870614165,2.5523406221927742,-1.1262089679964569,0.10349912782790428
CV-E-B7,2019-NYH3,Vegetative,573,4.268274867724695,3.816946012524236,-3.218155885928118,0.08671020827824534
CV-E-B7,2019-NYH3,Water-soil,573,2.8128088885393194,2.342763700331284,-0.8318854720266715,0.1038885414501328
CV-E-B7,2019-OHH1,All-nonleaky,367,3.2604879450660533,2.9749372675312817,-2.7592392747066685,0.11733244484686745
CV-E-B7,2019-OHH1,B6R-all-EC-reference,367,3.2108543745355527,2.9228982419413367,-2.645658542565791,0.1155499001955416
CV-E-B7,2019-OHH1,Canopy-growth,367,3.0676167812240034,2.7716349190155976,-2.3276449446130574,0.11421792214549105
CV-E-B7,2019-OHH1,Grain-fill-maturity,367,2.454413140079203,2.1323389924235805,-1.130247706170449,0.09897411901425987
CV-E-B7,2019-OHH1,Process-MK,367,2.393947162200355,2.077198940397827,-1.0265806564300144,0.1249434320670761
CV-E-B7,2019-OHH1,Reproductive-transition,367,2.8858304667562433,2.579367570753439,-1.9449396537730181,0.0980617766683924
CV-E-B7,2019-OHH1,Stage-MK,367,4.358257799630123,4.10671565453841,-5.716771958099636,0.1102996169756948
CV-E-B7,2019-OHH1,Thermal,367,2.0284023556173842,1.6725076079751209,-0.4549329654840639,0.08284568116690756
CV-E-B7,2019-OHH1,Thermal+water-MK,367,2.381212242946956,2.05987027536073,-1.0050766767423687,0.09603072359156467
CV-E-B7,2019-OHH1,Vegetative,367,2.9024636564546116,2.5946583337029923,-1.9789852467903173,0.09009977101793064
CV-E-B7,2019-OHH1,Water-soil,367,3.109289093055396,2.816324670729213,-2.4186684065828343,0.09858261752633277
CV-E-B7,2019-SCH1,All-nonleaky,365,4.857398773256714,4.755703960444114,-23.63196902368702,0.13779048539389624
CV-E-B7,2019-SCH1,B6R-all-EC-reference,365,4.853548120273308,4.751842670309318,-23.59293102245081,0.13912865952069833
CV-E-B7,2019-SCH1,Canopy-growth,365,4.345590902320069,4.230002633577441,-18.71465993815538,0.12723760648597077
CV-E-B7,2019-SCH1,Grain-fill-maturity,365,5.337373923569396,5.242310788271462,-28.740404504049557,0.13080801103008574
CV-E-B7,2019-SCH1,Process-MK,365,2.9543013291760363,2.7870383155319236,-8.111737336667073,0.14594734716863395
CV-E-B7,2019-SCH1,Reproductive-transition,365,4.721756446151804,4.6120660014994534,-22.275486962760134,0.083791572346125
CV-E-B7,2019-SCH1,Stage-MK,365,5.502216744909611,5.411718917610812,-30.605815504787074,0.12188990721673239
CV-E-B7,2019-SCH1,Thermal,365,5.1825709068661086,5.081629245313164,-27.040265252710228,0.12376724895745982
CV-E-B7,2019-SCH1,Thermal+water-MK,365,4.07654436498598,3.9528723642263706,-16.349060374306905,0.13979620993530248
CV-E-B7,2019-SCH1,Vegetative,365,5.953512187612929,5.868376370390084,-36.00309972811477,0.11380071193474249
CV-E-B7,2019-SCH1,Water-soil,365,4.6348939611918425,4.528675995525533,-21.4270017755019,0.14948966743080058
CV-E-B7,2019-TXH1,All-nonleaky,571,1.9072759666670274,1.5339521054440153,-0.17814906522770801,0.022920360150595755
CV-E-B7,2019-TXH1,B6R-all-EC-reference,571,1.9174310229733982,1.5466022998750857,-0.19072828415609355,0.023872231766896256
CV-E-B7,2019-TXH1,Canopy-growth,571,1.9380778222372304,1.5665664350895272,-0.21650975020226393,0.004312896462079565
CV-E-B7,2019-TXH1,Grain-fill-maturity,571,1.7869708516080316,1.3557850335781483,-0.03420851081741172,0.013936339599055849
CV-E-B7,2019-TXH1,Process-MK,571,1.7755508903908097,1.329862235617181,-0.021032154733293673,0.014195505654702614
CV-E-B7,2019-TXH1,Reproductive-transition,571,1.8764718652677,1.4922243578454784,-0.14040020008754195,0.029068183841135558
CV-E-B7,2019-TXH1,Stage-MK,571,1.7857703051912361,1.370130448906546,-0.0328193463086095,0.05334494560402166
CV-E-B7,2019-TXH1,Thermal,571,1.7942733711816006,1.3464232623762276,-0.042678441162477876,0.02090626217755465
CV-E-B7,2019-TXH1,Thermal+water-MK,571,1.7947490353395448,1.3219827889286622,-0.043231345208354366,0.017327350739999123
CV-E-B7,2019-TXH1,Vegetative,571,1.7791672204200994,1.3347727858267977,-0.02519553802437069,0.03870014603241994
CV-E-B7,2019-TXH1,Water-soil,571,1.7799046224260586,1.3473464043047645,-0.026045528853035904,0.022936419578656515
CV-E-B7,2019-TXH2,All-nonleaky,438,1.5172122921341797,1.2263796302862358,-0.133186657416559,0.008382637550584791
CV-E-B7,2019-TXH2,B6R-all-EC-reference,438,1.5192778933952893,1.2279388369983053,-0.13627430068980284,0.009464465995467242
CV-E-B7,2019-TXH2,Canopy-growth,438,1.5055906596936235,1.2216559559608917,-0.11589304503190756,-0.024523147975636955
CV-E-B7,2019-TXH2,Grain-fill-maturity,438,1.654405058542556,1.3358050118073286,-0.3473872883006277,-0.006846147285668162
CV-E-B7,2019-TXH2,Process-MK,438,1.5950463837523956,1.2917126136773662,-0.25243553352864967,-0.008869880093206077
CV-E-B7,2019-TXH2,Reproductive-transition,438,1.846867810451132,1.4927812263331734,-0.6791147280085208,-0.004701894532729626
CV-E-B7,2019-TXH2,Stage-MK,438,1.7156849678168207,1.3798226765797776,-0.44905156220782083,-0.0029321101035997693
CV-E-B7,2019-TXH2,Thermal,438,1.5903799969639694,1.2790547916551007,-0.24511812919292564,0.005882129961970485
CV-E-B7,2019-TXH2,Thermal+water-MK,438,1.5125970923654457,1.220516777952693,-0.12630307434729438,-0.002829285974197682
CV-E-B7,2019-TXH2,Vegetative,438,1.562811683148147,1.2643460509925761,-0.20232546527770912,-0.00014185459070013753
CV-E-B7,2019-TXH2,Water-soil,438,1.4725979253036414,1.187051465215164,-0.06752269250781828,0.005221153710975429
CV-E-B7,2019-TXH3,All-nonleaky,445,1.6064544820550695,1.2639274264169742,-0.10511761118699492,0.05576568143338463
CV-E-B7,2019-TXH3,B6R-all-EC-reference,445,1.6388125723504177,1.2908417412278064,-0.1500857563440463,0.0568247777368833
CV-E-B7,2019-TXH3,Canopy-growth,445,1.616903822222562,1.2753909297103818,-0.11954105947945592,0.04631683064870091
CV-E-B7,2019-TXH3,Grain-fill-maturity,445,2.1869534183334842,1.7989040722874827,-1.0480979186836272,0.059093340040256306
CV-E-B7,2019-TXH3,Process-MK,445,1.5400587119210147,1.2079923916130055,-0.015654989568703925,0.047217577403783344
CV-E-B7,2019-TXH3,Reproductive-transition,445,1.612897804221913,1.2682869176150284,-0.11400041357238155,0.027293770525983533
CV-E-B7,2019-TXH3,Stage-MK,445,1.5363671563583623,1.2019862677198565,-0.010791729274896467,0.050051216986410185
CV-E-B7,2019-TXH3,Thermal,445,1.5845861661741647,1.233796468993738,-0.07523494622590232,0.03493417750163508
CV-E-B7,2019-TXH3,Thermal+water-MK,445,1.5772200164194632,1.2343516508857821,-0.0652614497410986,0.0319374217063652
CV-E-B7,2019-TXH3,Vegetative,445,1.6994662766858246,1.3377403711886457,-0.23679224349332073,0.03770331740085314
CV-E-B7,2019-TXH3,Water-soil,445,1.591212167657348,1.2468559987953622,-0.08424601067800608,0.05110816023154817
CV-E-B7,2019-WIH1,All-nonleaky,580,3.031277920337786,2.6169374713544213,-0.8870348274824322,0.05177039119010809
CV-E-B7,2019-WIH1,B6R-all-EC-reference,580,3.033542056314442,2.6179979966566505,-0.8898548256306333,0.05266070895896649
CV-E-B7,2019-WIH1,Canopy-growth,580,2.5428309897083383,2.1429423864392976,-0.32789395705440727,0.06317601021783502
